transaction_id,city,transaction_date,card_type,exp_type,gender,amount
21307,Chennai,7-Mar-14,Gold,Bills,F,69499
21308,Hyderabad,29-Mar-15,Platinum,Fuel,M,222194
21309,Kanpur,29-Jun-14,Silver,Fuel,F,154974
21310,Kanpur,28-Mar-14,Signature,Grocery,M,92118
21311,Kolkata,3-Sep-14,Silver,Bills,F,250500
21312,Lucknow,7-Jul-14,Gold,Fuel,F,4191
21313,Chennai,20-Nov-13,Platinum,Fuel,M,44709
21314,Pune,2-Jan-14,Platinum,Fuel,M,233126
21315,Kanpur,17-Jul-14,Gold,Bills,F,254213
21316,Pune,28-Dec-13,Platinum,Fuel,F,288793
21317,Chennai,15-Oct-13,Gold,Fuel,F,17114
21318,Kanpur,3-Oct-14,Signature,Food,F,192625
21319,Hyderabad,1-Mar-15,Gold,Entertainment,F,51622
21320,Kanpur,11-Nov-13,Gold,Fuel,F,17335
21321,Lucknow,24-Apr-14,Platinum,Food,F,215030
21322,Kolkata,14-Jul-14,Silver,Fuel,M,221029
21323,Jaipur,10-May-14,Signature,Bills,M,141827
21324,Lucknow,27-Dec-13,Platinum,Bills,F,186837
21325,Kolkata,17-Sep-14,Platinum,Food,M,191683
21326,Hyderabad,17-May-15,Signature,Fuel,M,228545
21327,Lucknow,19-Feb-14,Signature,Fuel,F,164454
21328,Kanpur,14-Dec-13,Platinum,Entertainment,M,102606
21329,Hyderabad,23-Apr-14,Gold,Fuel,M,116121
21330,Hyderabad,22-Nov-14,Gold,Grocery,M,178868
21331,Kolkata,14-Sep-14,Gold,Fuel,M,186266
21332,Jaipur,22-Nov-13,Gold,Grocery,F,231600
21333,Hyderabad,8-Jan-14,Silver,Bills,M,147385
21334,Pune,29-Jan-15,Gold,Food,M,251902
21335,Kanpur,3-Sep-14,Signature,Grocery,M,227111
21336,Pune,9-Nov-13,Platinum,Food,F,280551
21337,Surat,5-Mar-15,Silver,Food,F,202282
21338,Jaipur,28-Mar-15,Silver,Food,M,33993
21339,Jaipur,17-Jan-14,Gold,Fuel,M,268599
21340,Jaipur,14-Jan-14,Silver,Grocery,M,239890
21341,Jaipur,24-Jan-14,Gold,Food,M,269064
21342,Hyderabad,16-Mar-15,Signature,Grocery,M,117153
21343,Hyderabad,8-Nov-14,Platinum,Bills,M,274119
21344,Hyderabad,1-Aug-14,Signature,Food,F,231315
21345,Kolkata,24-May-15,Silver,Entertainment,M,232395
21346,Hyderabad,30-May-14,Silver,Bills,M,198199
21347,Pune,16-Mar-15,Gold,Bills,F,297706
21348,Kolkata,5-Oct-14,Silver,Entertainment,M,203163
21349,Kanpur,25-Oct-13,Signature,Grocery,M,98511
21350,Kolkata,16-Apr-15,Gold,Bills,F,71425
21351,Lucknow,15-Feb-14,Signature,Bills,F,157544
21352,Pune,21-Jun-14,Gold,Entertainment,F,96216
21353,Jaipur,17-Feb-15,Signature,Bills,M,219957
21354,Chennai,7-Nov-13,Platinum,Bills,M,140078
21355,Chennai,2-Nov-13,Gold,Grocery,F,112793
21356,Pune,8-Feb-15,Gold,Food,F,175892
21357,Kanpur,4-Sep-14,Platinum,Grocery,M,174372
21358,Kanpur,13-Dec-14,Platinum,Fuel,M,51304
21359,Surat,16-Jan-15,Signature,Bills,F,204616
21360,Surat,6-May-14,Silver,Grocery,F,38922
21361,Kanpur,10-Apr-15,Platinum,Entertainment,M,142100
21362,Hyderabad,22-Nov-13,Silver,Bills,F,214982
21363,Kanpur,9-Feb-14,Silver,Fuel,F,199854
21364,Lucknow,30-Nov-14,Signature,Fuel,M,24569
21365,Chennai,1-Nov-14,Gold,Food,F,133390
21366,Kanpur,19-Apr-15,Silver,Grocery,M,279591
21367,Kolkata,8-Jan-14,Platinum,Bills,F,60605
21368,Lucknow,10-Jul-14,Signature,Bills,F,216576
21369,Lucknow,27-Jul-14,Platinum,Fuel,F,68742
21370,Kanpur,4-May-14,Gold,Fuel,F,106940
21371,Lucknow,14-Apr-14,Platinum,Bills,F,224482
21372,Jaipur,7-Mar-14,Signature,Food,F,128458
21373,Pune,7-Jun-14,Gold,Entertainment,M,89829
21374,Hyderabad,17-Mar-15,Signature,Food,M,240118
21375,Pune,13-May-14,Gold,Grocery,F,48156
21376,Jaipur,18-Oct-13,Gold,Entertainment,F,197386
21377,Surat,26-Jan-14,Silver,Grocery,F,37949
21378,Hyderabad,14-Feb-14,Gold,Food,F,96353
21379,Hyderabad,18-May-14,Signature,Grocery,M,184517
21380,Hyderabad,22-Aug-14,Signature,Entertainment,M,51392
21381,Kolkata,16-Aug-14,Signature,Fuel,F,44179
21382,Kolkata,28-Aug-14,Gold,Fuel,F,232687
21383,Pune,20-Nov-13,Signature,Fuel,F,149029
21384,Kolkata,13-Feb-15,Platinum,Bills,F,117135
21385,Lucknow,8-Nov-14,Gold,Grocery,M,278311
21386,Surat,24-Nov-14,Platinum,Grocery,M,41152
21387,Kanpur,26-Dec-14,Signature,Grocery,M,232532
21388,Kanpur,19-Jan-14,Gold,Bills,M,158084
21389,Hyderabad,18-Nov-14,Signature,Grocery,M,164619
21390,Pune,12-Mar-14,Silver,Fuel,M,250204
21391,Kolkata,27-Aug-14,Gold,Food,M,225520
21392,Pune,5-Dec-14,Gold,Grocery,M,188399
21393,Kanpur,19-Jan-15,Silver,Bills,M,229054
21394,Hyderabad,22-Jul-14,Silver,Fuel,M,109772
21395,Chennai,4-Jul-14,Platinum,Fuel,M,247987
21396,Kolkata,11-Oct-14,Gold,Entertainment,M,298440
21397,Kolkata,25-Mar-14,Platinum,Entertainment,M,262570
21398,Surat,24-Aug-14,Signature,Food,M,158837
21399,Surat,9-Apr-15,Platinum,Fuel,F,182779
21400,Pune,4-Dec-13,Silver,Entertainment,F,166792
21401,Kanpur,23-Feb-15,Silver,Entertainment,M,290330
21402,Hyderabad,5-Jun-14,Platinum,Grocery,F,286972
21403,Kanpur,3-Dec-14,Gold,Bills,F,23129
21404,Chennai,7-May-14,Silver,Fuel,M,134394
21405,Jaipur,4-Mar-15,Gold,Bills,M,169165
21406,Hyderabad,9-Apr-14,Gold,Food,M,122879
21407,Kolkata,12-Jan-15,Platinum,Bills,M,102563
21408,Lucknow,7-Nov-13,Silver,Fuel,F,209794
21409,Jaipur,12-May-14,Silver,Fuel,M,170413
21410,Kolkata,16-Jul-14,Signature,Entertainment,M,298981
21411,Kolkata,26-Dec-13,Silver,Fuel,F,5530
21412,Kolkata,22-Apr-15,Signature,Entertainment,F,26055
21413,Surat,17-Nov-13,Silver,Food,M,220115
21414,Surat,19-Aug-14,Gold,Entertainment,F,130992
21415,Jaipur,6-Apr-14,Silver,Food,F,169486
21416,Kanpur,17-Apr-14,Gold,Fuel,F,247735
21417,Chennai,3-Sep-14,Signature,Entertainment,F,19841
21418,Surat,6-Nov-13,Signature,Bills,F,136372
21419,Chennai,26-May-14,Platinum,Food,M,106919
21420,Kolkata,8-Feb-15,Silver,Food,F,193809
21421,Pune,13-Jan-15,Signature,Entertainment,M,8106
21422,Pune,10-Mar-15,Gold,Entertainment,F,105514
21423,Lucknow,28-Oct-13,Gold,Fuel,F,139699
21424,Kanpur,19-Jun-14,Signature,Entertainment,M,37325
21425,Surat,16-Jan-15,Signature,Grocery,M,142066
21426,Pune,30-Mar-15,Signature,Fuel,M,194586
21427,Lucknow,5-Jun-14,Signature,Entertainment,M,41948
21428,Surat,4-Jan-14,Silver,Bills,M,285777
21429,Surat,12-Nov-13,Gold,Bills,F,283893
21430,Hyderabad,23-Jan-15,Signature,Fuel,M,168863
21431,Chennai,26-Jan-15,Signature,Bills,F,256037
21432,Surat,17-May-14,Signature,Fuel,M,121434
21433,Kolkata,21-Feb-14,Silver,Bills,F,169397
21434,Jaipur,30-Oct-14,Platinum,Entertainment,F,151226
21435,Kolkata,14-Jan-15,Gold,Entertainment,F,274112
21436,Chennai,23-Nov-14,Signature,Food,F,50456
21437,Kanpur,27-Nov-14,Gold,Food,F,163977
21438,Hyderabad,5-Apr-14,Platinum,Grocery,F,275559
21439,Hyderabad,4-Dec-14,Silver,Fuel,M,119382
21440,Chennai,21-Nov-14,Platinum,Entertainment,M,219884
21441,Hyderabad,25-May-14,Gold,Fuel,M,93535
21442,Pune,27-Apr-15,Signature,Entertainment,M,26075
21443,Hyderabad,25-May-14,Silver,Grocery,M,116876
21444,Lucknow,7-Nov-14,Gold,Food,F,298883
21445,Chennai,12-Mar-15,Platinum,Entertainment,M,289680
21446,Surat,4-Jun-14,Platinum,Bills,F,63463
21447,Surat,13-Nov-13,Signature,Bills,F,156033
21448,Kolkata,5-Mar-15,Signature,Grocery,F,257974
21449,Pune,13-Nov-13,Silver,Bills,M,229948
21450,Kanpur,16-Jan-14,Platinum,Grocery,F,227635
21451,Jaipur,3-Apr-14,Silver,Food,M,178481
21452,Kolkata,21-May-15,Silver,Food,M,71428
21453,Jaipur,22-Jan-14,Silver,Food,F,136015
21454,Surat,6-Nov-14,Gold,Food,M,260479
21455,Kanpur,14-Nov-13,Silver,Fuel,F,172194
21456,Pune,25-Feb-15,Silver,Entertainment,F,60322
21457,Lucknow,27-Jun-14,Silver,Bills,F,91648
21458,Hyderabad,3-Mar-14,Signature,Bills,F,293724
21459,Kolkata,27-Jan-15,Silver,Food,M,204641
21460,Lucknow,9-Mar-15,Silver,Entertainment,M,246759
21461,Pune,20-Nov-14,Platinum,Grocery,F,257193
21462,Surat,15-Feb-14,Signature,Food,M,144753
21463,Hyderabad,4-Jan-15,Gold,Grocery,M,74600
21464,Jaipur,4-Jun-14,Platinum,Bills,M,18921
21465,Hyderabad,5-Nov-14,Gold,Grocery,F,25792
21466,Hyderabad,2-Feb-15,Gold,Food,M,258916
21467,Jaipur,13-May-15,Gold,Entertainment,F,197725
21468,Surat,21-Nov-13,Signature,Entertainment,M,7922
21469,Kanpur,19-Feb-14,Signature,Entertainment,F,106619
21470,Kolkata,24-Nov-13,Gold,Fuel,M,89239
21471,Kanpur,14-Dec-14,Platinum,Food,F,105021
21472,Kanpur,4-Apr-14,Silver,Entertainment,F,280163
21473,Surat,6-Dec-14,Gold,Bills,F,95133
21474,Hyderabad,18-Oct-14,Silver,Entertainment,F,165780
21475,Pune,25-Jul-14,Signature,Fuel,F,249417
21476,Jaipur,27-Jan-15,Signature,Bills,F,193426
21477,Surat,8-Sep-14,Gold,Bills,M,42069
21478,Kanpur,28-Jun-14,Signature,Entertainment,F,265669
21479,Lucknow,24-May-14,Platinum,Food,M,107335
21480,Hyderabad,25-Dec-14,Silver,Bills,M,20233
21481,Kanpur,18-May-15,Gold,Food,F,88395
21482,Kolkata,15-Jan-14,Silver,Food,M,236756
21483,Surat,20-Dec-14,Signature,Bills,M,33799
21484,Jaipur,18-Oct-14,Platinum,Grocery,F,143592
21485,Lucknow,19-Apr-15,Gold,Fuel,F,33708
21486,Surat,6-May-15,Signature,Bills,F,72922
21487,Pune,6-Oct-13,Platinum,Grocery,F,245189
21488,Kolkata,24-Jun-14,Platinum,Food,M,118138
21489,Kolkata,22-Jan-14,Platinum,Grocery,F,90112
21490,Chennai,13-Jun-14,Signature,Grocery,M,190090
21491,Pune,2-Nov-13,Signature,Food,F,143287
21492,Chennai,23-Nov-14,Silver,Entertainment,F,231774
21493,Jaipur,30-Oct-14,Signature,Fuel,F,106144
21494,Surat,9-May-14,Silver,Fuel,F,47223
21495,Kanpur,4-Mar-15,Gold,Grocery,M,263063
21496,Lucknow,14-Oct-13,Silver,Grocery,F,61893
21497,Chennai,27-Jun-14,Gold,Bills,M,237969
21498,Kanpur,22-Sep-14,Silver,Fuel,M,189971
21499,Kolkata,28-Jan-14,Signature,Entertainment,F,76848
21500,Jaipur,28-Sep-14,Silver,Grocery,M,255428
21501,Surat,18-Mar-15,Signature,Food,M,272866
21502,Hyderabad,24-Mar-14,Signature,Food,F,97873
21503,Jaipur,16-Dec-14,Silver,Bills,F,109985
21504,Hyderabad,15-Jan-14,Signature,Food,F,275665
21505,Jaipur,17-Jun-14,Signature,Bills,F,6441
21506,Surat,11-Apr-15,Signature,Food,F,254422
21507,Kolkata,9-May-15,Silver,Grocery,F,128592
21508,Jaipur,16-Nov-14,Platinum,Bills,M,219719
21509,Hyderabad,26-Dec-13,Gold,Fuel,M,267604
21510,Chennai,2-Apr-15,Platinum,Food,M,276863
21511,Pune,11-Feb-15,Platinum,Fuel,F,291668
21512,Surat,11-May-15,Gold,Grocery,M,54927
21513,Jaipur,19-Aug-14,Signature,Food,M,270780
21514,Chennai,31-Jul-14,Gold,Grocery,F,260498
21515,Jaipur,26-Sep-14,Gold,Fuel,F,72264
21516,Pune,11-Aug-14,Gold,Food,F,106329
21517,Jaipur,27-Dec-13,Gold,Entertainment,M,275610
21518,Jaipur,6-Dec-13,Gold,Fuel,F,208539
21519,Jaipur,25-May-14,Silver,Grocery,M,296125
21520,Hyderabad,5-Feb-14,Platinum,Bills,F,211653
21521,Chennai,30-Nov-13,Platinum,Grocery,M,64572
21522,Surat,9-Apr-15,Silver,Food,M,239926
21523,Kanpur,2-Mar-14,Signature,Fuel,F,102385
21524,Kanpur,22-Jan-15,Gold,Fuel,M,230967
21525,Jaipur,19-Mar-14,Signature,Entertainment,F,203600
21526,Hyderabad,28-Feb-15,Platinum,Fuel,F,163805
21527,Pune,15-Jul-14,Signature,Fuel,F,61927
21528,Jaipur,23-Nov-14,Silver,Fuel,F,27489
21529,Kanpur,16-Jun-14,Signature,Entertainment,F,243464
21530,Kolkata,20-Feb-15,Gold,Bills,F,34997
21531,Chennai,24-Oct-14,Signature,Food,F,7310
21532,Hyderabad,3-Sep-14,Silver,Entertainment,M,209740
21533,Hyderabad,12-Apr-14,Gold,Entertainment,F,196143
21534,Hyderabad,26-Jul-14,Gold,Food,F,198187
21535,Pune,17-Dec-14,Gold,Food,M,227253
21536,Kanpur,8-Jan-14,Silver,Grocery,M,104025
21537,Pune,7-Jan-15,Signature,Fuel,M,195621
21538,Kolkata,9-Sep-14,Signature,Fuel,F,271705
21539,Pune,10-Sep-14,Signature,Fuel,F,28246
21540,Pune,30-Apr-14,Gold,Food,F,93342
21541,Lucknow,16-Sep-14,Signature,Bills,M,281557
21542,Jaipur,15-May-15,Gold,Grocery,M,42781
21543,Surat,26-Jan-14,Signature,Bills,M,250840
21544,Hyderabad,11-May-15,Signature,Grocery,F,140882
21545,Surat,6-Dec-13,Gold,Entertainment,M,201287
21546,Jaipur,28-Mar-15,Platinum,Fuel,F,88431
21547,Chennai,25-Sep-14,Platinum,Bills,F,203622
21548,Kolkata,2-Jul-14,Platinum,Entertainment,M,144729
21549,Pune,29-Oct-13,Platinum,Entertainment,M,155623
21550,Pune,23-Jul-14,Platinum,Entertainment,M,166785
21551,Chennai,1-Mar-14,Signature,Entertainment,F,60098
21552,Jaipur,16-Jan-14,Signature,Food,M,137516
21553,Jaipur,30-Oct-13,Silver,Fuel,F,124255
21554,Kolkata,18-Dec-14,Platinum,Fuel,M,68232
21555,Jaipur,18-Jul-14,Platinum,Grocery,F,201777
21556,Lucknow,3-Mar-14,Gold,Fuel,F,102921
21557,Kolkata,1-Dec-13,Silver,Bills,M,83465
21558,Surat,11-Nov-14,Silver,Entertainment,M,72462
21559,Chennai,21-Mar-15,Gold,Bills,M,189118
21560,Pune,15-Jun-14,Platinum,Entertainment,F,85447
21561,Lucknow,6-Feb-15,Signature,Entertainment,F,153965
21562,Pune,18-Oct-14,Silver,Grocery,F,144799
21563,Pune,14-May-15,Platinum,Grocery,M,217454
21564,Chennai,7-Oct-14,Signature,Bills,F,43002
21565,Surat,11-Nov-14,Signature,Grocery,M,279712
21566,Hyderabad,26-Mar-14,Signature,Entertainment,F,272669
21567,Kolkata,29-Apr-15,Gold,Grocery,M,197423
21568,Jaipur,10-May-14,Platinum,Fuel,F,171941
21569,Chennai,29-Apr-14,Signature,Entertainment,F,71195
21570,Lucknow,5-Oct-13,Gold,Entertainment,M,131148
21571,Hyderabad,5-Jan-15,Silver,Grocery,F,106021
21572,Surat,28-Jul-14,Gold,Fuel,F,276080
21573,Jaipur,28-Dec-13,Gold,Fuel,F,193997
21574,Lucknow,9-Nov-14,Gold,Fuel,M,81662
21575,Surat,16-May-14,Silver,Entertainment,M,207513
21576,Surat,21-Mar-15,Gold,Bills,F,117017
21577,Surat,15-Mar-15,Gold,Food,M,213611
21578,Lucknow,19-Nov-14,Platinum,Entertainment,F,284500
21579,Kanpur,15-Mar-15,Platinum,Grocery,F,160173
21580,Chennai,18-Mar-15,Silver,Entertainment,M,101118
21581,Hyderabad,23-Oct-14,Gold,Bills,M,123323
21582,Kanpur,14-Dec-13,Silver,Bills,M,18688
21583,Hyderabad,4-Feb-15,Silver,Fuel,M,82613
21584,Surat,26-Mar-15,Signature,Entertainment,F,242660
21585,Hyderabad,31-Dec-13,Silver,Bills,F,280956
21586,Chennai,26-Apr-14,Signature,Bills,M,277217
21587,Jaipur,2-Mar-14,Gold,Fuel,F,147630
21588,Lucknow,21-Nov-13,Signature,Food,M,285681
21589,Surat,4-Jan-15,Silver,Food,F,28228
21590,Lucknow,29-May-14,Gold,Grocery,F,70159
21591,Lucknow,13-Dec-13,Gold,Fuel,M,290059
21592,Surat,20-Nov-14,Silver,Entertainment,M,184718
21593,Kolkata,24-Jul-14,Signature,Fuel,F,21435
21594,Kanpur,27-Feb-14,Platinum,Entertainment,F,222484
21595,Chennai,24-Oct-13,Platinum,Food,F,150527
21596,Pune,23-Oct-14,Signature,Bills,F,78197
21597,Kolkata,27-Aug-14,Gold,Fuel,F,226124
21598,Kolkata,9-Oct-14,Signature,Fuel,M,295276
21599,Kanpur,18-Sep-14,Platinum,Entertainment,M,105499
21600,Jaipur,11-Oct-14,Signature,Food,M,104278
21601,Chennai,31-Jan-14,Platinum,Grocery,F,221095
21602,Jaipur,18-Nov-14,Signature,Food,M,262281
21603,Lucknow,2-Mar-14,Signature,Food,M,221441
21604,Pune,3-Sep-14,Platinum,Fuel,M,62124
21605,Kolkata,22-Apr-14,Signature,Entertainment,F,37337
21606,Kolkata,18-Feb-14,Silver,Entertainment,M,168000
21607,Surat,10-Nov-13,Signature,Grocery,F,79070
21608,Pune,17-Mar-14,Platinum,Fuel,F,119361
21609,Hyderabad,11-Aug-14,Signature,Entertainment,F,250190
21610,Pune,20-Apr-14,Silver,Food,M,28631
21611,Hyderabad,26-May-15,Gold,Grocery,F,176677
21612,Lucknow,10-Jan-14,Gold,Grocery,M,79732
21613,Pune,4-Oct-14,Silver,Entertainment,M,241217
21614,Chennai,1-Feb-14,Gold,Entertainment,M,151082
21615,Kanpur,22-May-14,Signature,Entertainment,F,25884
21616,Kolkata,6-Jul-14,Gold,Food,M,281594
21617,Kolkata,26-Aug-14,Platinum,Fuel,M,69441
21618,Chennai,13-Nov-14,Gold,Fuel,F,92869
21619,Pune,21-Apr-14,Platinum,Grocery,M,147853
21620,Chennai,2-Mar-15,Gold,Bills,M,240975
21621,Lucknow,15-Oct-13,Platinum,Bills,F,143160
21622,Jaipur,28-Feb-15,Gold,Grocery,M,95865
21623,Surat,26-May-14,Platinum,Fuel,M,174325
21624,Kolkata,25-Dec-13,Gold,Fuel,F,54468
21625,Hyderabad,7-Dec-13,Signature,Bills,M,50858
21626,Hyderabad,4-Oct-14,Platinum,Grocery,M,74946
21627,Lucknow,9-May-14,Signature,Bills,F,155391
21628,Jaipur,18-Oct-13,Platinum,Entertainment,M,271448
21629,Pune,12-May-14,Silver,Food,F,81901
21630,Kolkata,8-Oct-13,Silver,Food,F,43013
21631,Pune,22-Dec-14,Platinum,Grocery,M,209536
21632,Jaipur,21-Jun-14,Gold,Fuel,M,268559
21633,Hyderabad,24-Feb-14,Silver,Fuel,F,103255
21634,Kolkata,9-Mar-15,Signature,Bills,M,160351
21635,Chennai,24-May-14,Gold,Food,F,45843
21636,Surat,2-Feb-15,Silver,Bills,M,163450
21637,Surat,14-Apr-15,Signature,Grocery,M,236665
21638,Pune,31-Jan-15,Gold,Fuel,M,104324
21639,Hyderabad,20-Jan-14,Platinum,Fuel,F,44651
21640,Chennai,16-Dec-13,Platinum,Food,F,285527
21641,Hyderabad,2-Apr-15,Signature,Entertainment,F,271223
21642,Kolkata,5-Feb-14,Platinum,Food,F,272475
21643,Kanpur,30-Jan-15,Gold,Bills,F,33819
21644,Jaipur,16-Feb-14,Silver,Entertainment,M,216984
21645,Pune,12-May-15,Silver,Grocery,F,238514
21646,Kolkata,29-Jan-15,Signature,Food,F,70650
21647,Surat,30-Nov-14,Silver,Bills,F,17530
21648,Pune,18-Oct-14,Signature,Entertainment,M,235558
21649,Jaipur,12-Dec-13,Platinum,Bills,F,59346
21650,Lucknow,7-May-14,Platinum,Bills,F,250413
21651,Surat,23-Nov-14,Signature,Food,M,114654
21652,Hyderabad,3-Jan-14,Signature,Fuel,M,215170
21653,Kanpur,26-Apr-14,Platinum,Bills,F,57276
21654,Surat,25-Nov-14,Silver,Entertainment,M,18108
21655,Surat,6-May-15,Platinum,Bills,M,35802
21656,Lucknow,25-May-15,Signature,Food,M,217334
21657,Chennai,24-Apr-15,Platinum,Grocery,M,108756
21658,Jaipur,21-Feb-14,Signature,Entertainment,F,71420
21659,Hyderabad,26-Jul-14,Silver,Entertainment,M,273561
21660,Chennai,21-Oct-14,Silver,Grocery,F,34848
21661,Jaipur,5-Apr-15,Gold,Entertainment,M,39754
21662,Kanpur,28-Nov-13,Gold,Entertainment,M,5182
21663,Hyderabad,18-Mar-14,Gold,Entertainment,M,44109
21664,Lucknow,26-May-14,Signature,Food,F,217507
21665,Chennai,8-Jan-15,Silver,Fuel,F,91543
21666,Chennai,13-Oct-14,Gold,Entertainment,F,59679
21667,Lucknow,6-Apr-14,Signature,Food,M,205603
21668,Kolkata,20-Feb-15,Silver,Fuel,M,258320
21669,Lucknow,21-Feb-14,Signature,Fuel,F,147485
21670,Jaipur,10-Nov-14,Silver,Entertainment,M,56069
21671,Chennai,1-Jan-14,Signature,Food,F,210703
21672,Hyderabad,16-Jan-15,Silver,Fuel,F,196204
21673,Surat,21-Nov-14,Gold,Grocery,M,152314
21674,Chennai,6-Oct-13,Platinum,Food,F,37449
21675,Lucknow,11-Feb-14,Platinum,Grocery,F,185181
21676,Pune,29-Sep-14,Signature,Bills,F,201041
21677,Chennai,13-Oct-14,Silver,Grocery,F,248097
21678,Kolkata,21-Jan-15,Signature,Food,F,160079
21679,Jaipur,1-Sep-14,Gold,Bills,F,25429
21680,Pune,29-Dec-13,Signature,Entertainment,F,15610
21681,Surat,12-Nov-13,Platinum,Bills,M,115041
21682,Lucknow,6-Feb-15,Signature,Food,F,194998
21683,Surat,31-Jan-14,Gold,Fuel,F,293946
21684,Surat,28-Nov-13,Gold,Entertainment,F,95303
21685,Kolkata,15-Dec-13,Silver,Bills,M,253405
21686,Chennai,21-Mar-15,Gold,Fuel,M,242972
21687,Surat,29-Jun-14,Platinum,Bills,M,66463
21688,Kolkata,5-Jul-14,Silver,Fuel,M,175683
21689,Lucknow,15-Feb-15,Gold,Entertainment,M,208298
21690,Kanpur,30-Oct-14,Signature,Entertainment,M,171737
21691,Kolkata,21-Dec-13,Gold,Fuel,M,57631
21692,Lucknow,15-Jan-14,Platinum,Grocery,M,183425
21693,Kanpur,22-Sep-14,Platinum,Bills,M,209533
21694,Surat,5-Jun-14,Gold,Bills,F,134792
21695,Lucknow,18-Nov-13,Signature,Fuel,F,238607
21696,Hyderabad,24-Aug-14,Platinum,Food,M,19231
21697,Jaipur,16-Nov-13,Platinum,Food,F,177601
21698,Kolkata,12-Oct-14,Signature,Grocery,F,103079
21699,Kanpur,3-Nov-14,Silver,Bills,F,278374
21700,Kanpur,15-Jan-15,Signature,Food,M,129163
21701,Kanpur,21-May-15,Signature,Entertainment,F,263077
21702,Jaipur,7-Nov-13,Gold,Entertainment,M,242900
21703,Lucknow,12-Nov-13,Silver,Fuel,F,285992
21704,Hyderabad,16-May-15,Silver,Bills,F,211382
21705,Chennai,5-May-15,Signature,Entertainment,F,201496
21706,Hyderabad,15-Jan-15,Silver,Bills,F,69440
21707,Chennai,23-Jul-14,Signature,Fuel,F,207979
21708,Lucknow,26-Feb-14,Silver,Grocery,F,39398
21709,Pune,3-Sep-14,Signature,Food,M,50221
21710,Kolkata,28-Dec-14,Platinum,Bills,M,122645
21711,Pune,21-Jun-14,Silver,Entertainment,F,238137
21712,Chennai,29-Nov-13,Gold,Food,M,47064
21713,Jaipur,7-Mar-14,Platinum,Food,M,49511
21714,Kanpur,29-Sep-14,Platinum,Food,M,148434
21715,Hyderabad,4-Jul-14,Silver,Food,M,19725
21716,Hyderabad,20-Nov-14,Gold,Food,F,114286
21717,Chennai,30-Dec-13,Silver,Bills,M,116108
21718,Lucknow,11-Jan-14,Signature,Grocery,F,120341
21719,Lucknow,18-Nov-13,Gold,Fuel,M,130497
21720,Hyderabad,9-Jan-15,Platinum,Food,M,126938
21721,Kolkata,17-Nov-13,Silver,Entertainment,M,8369
21722,Surat,12-Dec-13,Signature,Fuel,M,58809
21723,Pune,12-Nov-14,Platinum,Grocery,F,276380
21724,Kolkata,22-Aug-14,Platinum,Fuel,M,5895
21725,Surat,15-Jul-14,Platinum,Fuel,F,224343
21726,Surat,9-Feb-14,Silver,Bills,F,169083
21727,Hyderabad,12-Apr-14,Silver,Bills,F,74618
21728,Kanpur,15-Sep-14,Gold,Entertainment,M,43825
21729,Hyderabad,29-Apr-14,Silver,Entertainment,M,31739
21730,Lucknow,31-Mar-14,Silver,Grocery,F,72642
21731,Surat,11-Sep-14,Platinum,Bills,F,233296
21732,Jaipur,26-May-14,Signature,Entertainment,F,270416
21733,Hyderabad,2-May-14,Platinum,Bills,F,187372
21734,Pune,26-Jan-15,Gold,Bills,M,125212
21735,Surat,31-Jul-14,Signature,Bills,M,92457
21736,Jaipur,31-Oct-14,Signature,Fuel,M,8657
21737,Jaipur,7-Nov-14,Silver,Bills,F,92707
21738,Chennai,22-May-14,Gold,Bills,M,91194
21739,Kanpur,18-Sep-14,Silver,Grocery,M,70785
21740,Surat,25-Oct-14,Gold,Bills,F,11282
21741,Chennai,18-Nov-14,Silver,Fuel,F,187454
21742,Surat,3-May-14,Gold,Grocery,F,202712
21743,Chennai,13-Oct-14,Silver,Fuel,F,268915
21744,Kanpur,28-Feb-15,Platinum,Grocery,M,90617
21745,Pune,28-Feb-15,Gold,Bills,F,126237
21746,Lucknow,19-Mar-14,Platinum,Grocery,M,221154
21747,Chennai,4-Nov-13,Gold,Grocery,F,294404
21748,Surat,13-Jul-14,Gold,Grocery,F,102864
21749,Chennai,3-Mar-14,Platinum,Fuel,M,283712
21750,Kolkata,13-Apr-14,Platinum,Food,F,197243
21751,Pune,4-Jun-14,Silver,Grocery,F,4692
21752,Jaipur,17-Apr-15,Platinum,Entertainment,M,153244
21753,Surat,29-Dec-13,Platinum,Food,M,283442
21754,Surat,8-May-15,Platinum,Fuel,M,250510
21755,Pune,7-Nov-13,Signature,Entertainment,M,283596
21756,Surat,2-Sep-14,Platinum,Food,F,158033
21757,Jaipur,17-Sep-14,Silver,Grocery,F,153165
21758,Surat,17-Jun-14,Silver,Entertainment,M,185256
21759,Lucknow,28-Oct-14,Platinum,Food,M,10640
21760,Kanpur,21-Jan-14,Platinum,Grocery,F,210009
21761,Chennai,17-Sep-14,Silver,Bills,F,217233
21762,Pune,13-Apr-15,Signature,Entertainment,M,6298
21763,Hyderabad,18-Oct-14,Signature,Food,M,138081
21764,Pune,11-Jan-15,Platinum,Grocery,M,131543
21765,Chennai,1-Jun-14,Signature,Grocery,M,144335
21766,Hyderabad,10-Oct-14,Silver,Grocery,M,249965
21767,Lucknow,1-Jul-14,Signature,Food,F,220279
21768,Hyderabad,6-Jun-14,Gold,Grocery,F,53390
21769,Chennai,28-Jan-14,Platinum,Grocery,F,257255
